nmicroorganismo: A.naeslundii veces_que_se_repite 12
nmicroorganismo: A.nidulans veces_que_se_repite 20
nmicroorganismo: A.niger veces_que_se_repite 100
nmicroorganismo: A.ochraceus veces_que_se_repite 1
nmicroorganismo: A.oryzae veces_que_se_repite 4
nmicroorganismo: A.parasiticus veces_que_se_repite 14
nmicroorganismo: A.pisi veces_que_se_repite 9
nmicroorganismo: A.pullulans veces_que_se_repite 4
nmicroorganismo: A.punctata veces_que_se_repite 2
nmicroorganismo: A.rabiei veces_que_se_repite 4
nmicroorganismo: A.radiobacter veces_que_se_repite 8
nmicroorganismo: A.rhizogenes veces_que_se_repite 8
nmicroorganismo: A.salmonicida veces_que_se_repite 113
nmicroorganismo: A.simii veces_que_se_repite 18
nmicroorganismo: A.sobria veces_que_se_repite 18
nmicroorganismo: A.solani veces_que_se_repite 1
nmicroorganismo: A.sp veces_que_se_repite 38
nmicroorganismo: A.sp. veces_que_se_repite 38
nmicroorganismo: A.terreus veces_que_se_repite 5
nmicroorganismo: A.tumefaciens veces_que_se_repite 24
nmicroorganismo: A.tumerfaciens veces_que_se_repite 2
nmicroorganismo: A.umigates veces_que_se_repite 1
nmicroorganismo: A.ustus veces_que_se_repite 4
nmicroorganismo: A.veronii veces_que_se_repite 7
nmicroorganismo: A.versicolor veces_que_se_repite 3
nmicroorganismo: A.vinelandii veces_que_se_repite 1
nmicroorganismo: A.viridans veces_que_se_repite 44
nmicroorganismo: A.viscosus veces_que_se_repite 6
nmicroorganismo: A.wieringae veces_que_se_repite 2
nmicroorganismo: A.xylosoxidans veces_que_se_repite 9
nmicroorganismo: B.abortus veces_que_se_repite 12
nmicroorganismo: B.alvei veces_que_se_repite 2
nmicroorganismo: B.amyloliquefaciens veces_que_se_repite 2
nmicroorganismo: B.anthracis veces_que_se_repite 95
nmicroorganismo: B.bassiana veces_que_se_repite 5
nmicroorganismo: B.brevis veces_que_se_repite 1
nmicroorganismo: B.bronchiseptica veces_que_se_repite 22
nmicroorganismo: B.cenocepacia veces_que_se_repite 5
nmicroorganismo: B.cepacia veces_que_se_repite 29
nmicroorganismo: B.cereus veces_que_se_repite 488
nmicroorganismo: B.cinerea veces_que_se_repite 151
nmicroorganismo: B.circulans veces_que_se_repite 17
nmicroorganismo: B.coagulans veces_que_se_repite 26
nmicroorganismo: B.dendrobatidis veces_que_se_repite 44
nmicroorganismo: B.dysenteriae veces_que_se_repite 99
nmicroorganismo: B.dysenterium veces_que_se_repite 5
nmicroorganismo: B.elliptica veces_que_se_repite 1
nmicroorganismo: B.epiphytus veces_que_se_repite 2
nmicroorganismo: B.equi veces_que_se_repite 2
nmicroorganismo: B.flexus veces_que_se_repite 1
nmicroorganismo: B.fragilis veces_que_se_repite 11
nmicroorganismo: B.globigii veces_que_se_repite 2
nmicroorganismo: B.licheniformis veces_que_se_repite 59
nmicroorganismo: B.longum veces_que_se_repite 3
nmicroorganismo: B.magaterium veces_que_se_repite 7
nmicroorganismo: B.maydis veces_que_se_repite 2
nmicroorganismo: B.megaterium veces_que_se_repite 400
nmicroorganismo: B.megateriun veces_que_se_repite 2
nmicroorganismo: B.megateriurm veces_que_se_repite 1
nmicroorganismo: B.megatherium veces_que_se_repite 15
nmicroorganismo: B.mycoides veces_que_se_repite 1
nmicroorganismo: B.negaterium veces_que_se_repite 5
nmicroorganismo: B.pertussis veces_que_se_repite 1
nmicroorganismo: B.petunia veces_que_se_repite 2
nmicroorganismo: B.proteus veces_que_se_repite 1
nmicroorganismo: B.pumilu veces_que_se_repite 3
nmicroorganismo: B.pumilus veces_que_se_repite 50
nmicroorganismo: B.pyocyaneus veces_que_se_repite 286
nmicroorganismo: B.s veces_que_se_repite 1
nmicroorganismo: B.simplex veces_que_se_repite 7
nmicroorganismo: B.sorokiniana veces_que_se_repite 11
nmicroorganismo: B.sp veces_que_se_repite 3
nmicroorganismo: B.sp. veces_que_se_repite 6
nmicroorganismo: B.sphaericus veces_que_se_repite 4
nmicroorganismo: B.spp veces_que_se_repite 3
nmicroorganismo: B.stabilis veces_que_se_repite 1
nmicroorganismo: B.stationis veces_que_se_repite 18
nmicroorganismo: B.stearothermophilus veces_que_se_repite 3
nmicroorganismo: B.subtilis veces_que_se_repite 2398
nmicroorganismo: B.subtillis veces_que_se_repite 3
nmicroorganismo: B.suis veces_que_se_repite 3
nmicroorganismo: B.thailandensis veces_que_se_repite 41
nmicroorganismo: B.thuringensis veces_que_se_repite 2
nmicroorganismo: B.thuringiensis veces_que_se_repite 54
nmicroorganismo: B.ﬂexus veces_que_se_repite 1
nmicroorganismo: C.acutatum veces_que_se_repite 4
nmicroorganismo: C.albican veces_que_se_repite 1
nmicroorganismo: C.albicans veces_que_se_repite 2860
nmicroorganismo: C.aquatilis veces_que_se_repite 4
nmicroorganismo: C.beticola veces_que_se_repite 1
nmicroorganismo: C.bifermentans veces_que_se_repite 2
nmicroorganismo: C.botulinum veces_que_se_repite 3
nmicroorganismo: C.bouis veces_que_se_repite 1
nmicroorganismo: C.bovis veces_que_se_repite 2
nmicroorganismo: C.columnare veces_que_se_repite 1
nmicroorganismo: C.comatus veces_que_se_repite 1
nmicroorganismo: C.difficile veces_que_se_repite 10
nmicroorganismo: C.diphtheriae veces_que_se_repite 16
nmicroorganismo: C.divergens veces_que_se_repite 6
nmicroorganismo: C.drobachiensis veces_que_se_repite 2
nmicroorganismo: C.dubliniensis veces_que_se_repite 2
nmicroorganismo: C.elegans veces_que_se_repite 3
nmicroorganismo: C.fagacearum veces_que_se_repite 2
nmicroorganismo: C.falcatum veces_que_se_repite 1
nmicroorganismo: C.flaccumfaciens veces_que_se_repite 8
nmicroorganismo: C.freundii veces_que_se_repite 20
nmicroorganismo: C.fructus veces_que_se_repite 3
nmicroorganismo: C.fulvum veces_que_se_repite 1
nmicroorganismo: C.funditum veces_que_se_repite 3
nmicroorganismo: C.gallinarum veces_que_se_repite 2
nmicroorganismo: C.gastricus veces_que_se_repite 4
nmicroorganismo: C.gattii veces_que_se_repite 6
nmicroorganismo: C.geniculata veces_que_se_repite 1
nmicroorganismo: C.glabrata veces_que_se_repite 150
nmicroorganismo: C.gloeosporioides veces_que_se_repite 7
nmicroorganismo: C.glutamicum veces_que_se_repite 67
nmicroorganismo: C.grabrata veces_que_se_repite 1
nmicroorganismo: C.graminicola veces_que_se_repite 21
nmicroorganismo: C.guillermondii veces_que_se_repite 3
nmicroorganismo: C.guilliermondii veces_que_se_repite 15
nmicroorganismo: C.herbarum veces_que_se_repite 30
nmicroorganismo: C.inconspicua veces_que_se_repite 4
nmicroorganismo: C.insidiosum veces_que_se_repite 6
nmicroorganismo: C.jeikeium veces_que_se_repite 12
nmicroorganismo: C.jejune veces_que_se_repite 2
nmicroorganismo: C.jejuni veces_que_se_repite 46
nmicroorganismo: C.kefyr veces_que_se_repite 12
nmicroorganismo: C.koseri veces_que_se_repite 5
nmicroorganismo: C.krusei veces_que_se_repite 73
nmicroorganismo: C.lagenarium veces_que_se_repite 3
nmicroorganismo: C.laurentii veces_que_se_repite 3
nmicroorganismo: C.lindemuthianum veces_que_se_repite 3
nmicroorganismo: C.lipolytica veces_que_se_repite 2
nmicroorganismo: C.lusitania veces_que_se_repite 1
nmicroorganismo: C.lusitaniae veces_que_se_repite 6
nmicroorganismo: C.lymphocytic veces_que_se_repite 1
nmicroorganismo: C.maltaromaticum veces_que_se_repite 6
nmicroorganismo: C.meningosepticum veces_que_se_repite 1
nmicroorganismo: C.michiaganesis veces_que_se_repite 1
nmicroorganismo: C.michiganense veces_que_se_repite 2
nmicroorganismo: C.michiganensis veces_que_se_repite 100
nmicroorganismo: C.mobile veces_que_se_repite 8
nmicroorganismo: C.muytjensii veces_que_se_repite 35
nmicroorganismo: C.neoformans veces_que_se_repite 248
nmicroorganismo: C.nicotianae veces_que_se_repite 3
nmicroorganismo: C.orbiculare veces_que_se_repite 6
nmicroorganismo: C.paradoxa veces_que_se_repite 4
nmicroorganismo: C.parapsilosis veces_que_se_repite 183
nmicroorganismo: C.perfringens veces_que_se_repite 25
nmicroorganismo: C.perfringensâ veces_que_se_repite 1
nmicroorganismo: C.piscicola veces_que_se_repite 4
nmicroorganismo: C.pseudotropicalis veces_que_se_repite 3
nmicroorganismo: C.pseudotuberculosis veces_que_se_repite 16
nmicroorganismo: C.renale veces_que_se_repite 3
nmicroorganismo: C.sakazakii veces_que_se_repite 140
nmicroorganismo: C.septicum veces_que_se_repite 4
nmicroorganismo: C.sp veces_que_se_repite 9
nmicroorganismo: C.sphaerospermum veces_que_se_repite 5
nmicroorganismo: C.sporogenes veces_que_se_repite 5
nmicroorganismo: C.spp veces_que_se_repite 18
nmicroorganismo: C.striatum veces_que_se_repite 1
nmicroorganismo: C.tertium veces_que_se_repite 4
nmicroorganismo: C.tropicalis veces_que_se_repite 155
nmicroorganismo: C.tyrobutyricum veces_que_se_repite 6
nmicroorganismo: C.utilis veces_que_se_repite 1
nmicroorganismo: C.wickerhamii veces_que_se_repite 2
nmicroorganismo: C.xerosis veces_que_se_repite 75
nmicroorganismo: C.zeylanoides veces_que_se_repite 2
nmicroorganismo: D.brizae veces_que_se_repite 15
nmicroorganismo: D.coniospora veces_que_se_repite 1
nmicroorganismo: D.maydis veces_que_se_repite 3
nmicroorganismo: D.pneumoniae veces_que_se_repite 1
nmicroorganismo: D.ribution veces_que_se_repite 1
nmicroorganismo: E.aerogenes veces_que_se_repite 89
nmicroorganismo: E.amnigenus veces_que_se_repite 2
nmicroorganismo: E.amylovora veces_que_se_repite 151
nmicroorganismo: E.asbriae veces_que_se_repite 1
nmicroorganismo: E.asburiae veces_que_se_repite 2
nmicroorganismo: E.avicum veces_que_se_repite 1
nmicroorganismo: E.avium veces_que_se_repite 1
nmicroorganismo: E.carolovora veces_que_se_repite 1
nmicroorganismo: E.carotovora veces_que_se_repite 42
nmicroorganismo: E.casseliflavus veces_que_se_repite 3
nmicroorganismo: E.cloacae veces_que_se_repite 360
nmicroorganismo: E.col veces_que_se_repite 1
nmicroorganismo: E.coli veces_que_se_repite 9150
nmicroorganismo: E.contortum veces_que_se_repite 2
nmicroorganismo: E.durans veces_que_se_repite 5
nmicroorganismo: E.faecalis veces_que_se_repite 1012
nmicroorganismo: E.faecium veces_que_se_repite 307
nmicroorganismo: E.fecalis veces_que_se_repite 6
nmicroorganismo: E.feces veces_que_se_repite 1
nmicroorganismo: E.gallinarum veces_que_se_repite 8
nmicroorganismo: E.helveticus veces_que_se_repite 8
nmicroorganismo: E.herbicola veces_que_se_repite 3
nmicroorganismo: E.hirae veces_que_se_repite 14
nmicroorganismo: E.ictaluri veces_que_se_repite 7
nmicroorganismo: E.jaecalis veces_que_se_repite 1
nmicroorganismo: E.mundtii veces_que_se_repite 2
nmicroorganismo: E.ocli veces_que_se_repite 9
nmicroorganismo: E.plantarum veces_que_se_repite 1
nmicroorganismo: E.sakazakii veces_que_se_repite 2
nmicroorganismo: E.salicis veces_que_se_repite 10
nmicroorganismo: E.spp veces_que_se_repite 4
nmicroorganismo: E.spp. veces_que_se_repite 3
nmicroorganismo: E.spp.i-11305b veces_que_se_repite 1
nmicroorganismo: E.tarda veces_que_se_repite 22
nmicroorganismo: F.aquaeductuum veces_que_se_repite 1
nmicroorganismo: F.avenaceum veces_que_se_repite 4
nmicroorganismo: F.breve veces_que_se_repite 2
nmicroorganismo: F.bulbigenum veces_que_se_repite 1
nmicroorganismo: F.culmorum veces_que_se_repite 67
nmicroorganismo: F.equiseti veces_que_se_repite 1
nmicroorganismo: F.graminearum veces_que_se_repite 53
nmicroorganismo: F.lactis veces_que_se_repite 1
nmicroorganismo: F.moniliforme veces_que_se_repite 7
nmicroorganismo: F.neoformans veces_que_se_repite 1
nmicroorganismo: F.nucleatum veces_que_se_repite 25
nmicroorganismo: F.oxisporum veces_que_se_repite 2
nmicroorganismo: F.oxyporum veces_que_se_repite 2
nmicroorganismo: F.oxysporum veces_que_se_repite 223
nmicroorganismo: F.poae veces_que_se_repite 1
nmicroorganismo: F.proliferatum veces_que_se_repite 1
nmicroorganismo: F.psychrophilum veces_que_se_repite 3
nmicroorganismo: F.solani veces_que_se_repite 45
nmicroorganismo: F.sp veces_que_se_repite 4
nmicroorganismo: F.sporotrichioides veces_que_se_repite 1
nmicroorganismo: F.varium veces_que_se_repite 4
nmicroorganismo: F.verticillioides veces_que_se_repite 5
nmicroorganismo: G.candidum veces_que_se_repite 22
nmicroorganismo: G.graminis veces_que_se_repite 2
nmicroorganismo: G.saubinetii veces_que_se_repite 1
nmicroorganismo: G.stearothermophilus veces_que_se_repite 3
nmicroorganismo: G.vaginalis veces_que_se_repite 2
nmicroorganismo: H.acute veces_que_se_repite 23
nmicroorganismo: H.annosum veces_que_se_repite 1
nmicroorganismo: H.bladder veces_que_se_repite 8
nmicroorganismo: H.breast veces_que_se_repite 163
nmicroorganismo: H.cervical veces_que_se_repite 161
nmicroorganismo: H.colon veces_que_se_repite 104
nmicroorganismo: H.ducreyi veces_que_se_repite 1
nmicroorganismo: H.epidermoid veces_que_se_repite 8
nmicroorganismo: H.erythroleukemia veces_que_se_repite 19
nmicroorganismo: H.fibrosarcoma veces_que_se_repite 1
nmicroorganismo: H.gastric veces_que_se_repite 40
nmicroorganismo: H.glioblastoma veces_que_se_repite 30
nmicroorganismo: H.hepatocarcinoma veces_que_se_repite 14
nmicroorganismo: H.hepatocellular veces_que_se_repite 81
nmicroorganismo: H.histiocytic veces_que_se_repite 77
nmicroorganismo: H.influenzae veces_que_se_repite 18
nmicroorganismo: H.inﬂuenzae veces_que_se_repite 1
nmicroorganismo: H.kidney veces_que_se_repite 6
nmicroorganismo: H.leukaemia veces_que_se_repite 5
nmicroorganismo: H.liver veces_que_se_repite 6
nmicroorganismo: H.lung veces_que_se_repite 170
nmicroorganismo: H.lymphoblastic veces_que_se_repite 40
nmicroorganismo: H.melanoma veces_que_se_repite 15
nmicroorganismo: H.myelogenous veces_que_se_repite 27
nmicroorganismo: H.nasopharyngeal veces_que_se_repite 1
nmicroorganismo: H.neuroblastoma veces_que_se_repite 1
nmicroorganismo: H.ovarian veces_que_se_repite 13
nmicroorganismo: H.pancreatic veces_que_se_repite 22
nmicroorganismo: H.parasuis veces_que_se_repite 4
nmicroorganismo: H.promyelocytic veces_que_se_repite 16
nmicroorganismo: H.prostate veces_que_se_repite 49
nmicroorganismo: H.pulchellus veces_que_se_repite 1
nmicroorganismo: H.pylori veces_que_se_repite 13
nmicroorganismo: H.renal veces_que_se_repite 9
nmicroorganismo: H.rhabdomyosarcoma veces_que_se_repite 9
nmicroorganismo: H.sativum veces_que_se_repite 2
nmicroorganismo: H.simplex veces_que_se_repite 10
nmicroorganismo: H.skin veces_que_se_repite 15
nmicroorganismo: H.somni veces_que_se_repite 1
nmicroorganismo: H.spp veces_que_se_repite 1
nmicroorganismo: H.squamous veces_que_se_repite 21
nmicroorganismo: I.molecular veces_que_se_repite 1
nmicroorganismo: J.cancer veces_que_se_repite 14
nmicroorganismo: J.cells veces_que_se_repite 30
nmicroorganismo: K.aerogenes veces_que_se_repite 3
nmicroorganismo: K.cryocrescens veces_que_se_repite 1
nmicroorganismo: K.oxytoca veces_que_se_repite 50
nmicroorganismo: K.ozaenae veces_que_se_repite 1
nmicroorganismo: K.pneumonia veces_que_se_repite 98
nmicroorganismo: K.pneumoniae veces_que_se_repite 1060
nmicroorganismo: K.rhizophila veces_que_se_repite 13
nmicroorganismo: K.sp veces_que_se_repite 4
nmicroorganismo: K.terrigena veces_que_se_repite 1
nmicroorganismo: L.acidophilus veces_que_se_repite 22
nmicroorganismo: L.algicola veces_que_se_repite 2
nmicroorganismo: L.alimentarius veces_que_se_repite 3
nmicroorganismo: L.amazonensis veces_que_se_repite 1
nmicroorganismo: L.anguillarum veces_que_se_repite 12
nmicroorganismo: L.bozemanii veces_que_se_repite 2
nmicroorganismo: L.braziliensis veces_que_se_repite 6
nmicroorganismo: L.brevis veces_que_se_repite 4
nmicroorganismo: L.bulgaricus veces_que_se_repite 2
nmicroorganismo: L.casei veces_que_se_repite 26
nmicroorganismo: L.corenyformis veces_que_se_repite 1
nmicroorganismo: L.corymbifera veces_que_se_repite 1
nmicroorganismo: L.coryneformis veces_que_se_repite 2
nmicroorganismo: L.coryniformis veces_que_se_repite 7
nmicroorganismo: L.curvatus veces_que_se_repite 3
nmicroorganismo: L.denitrificans veces_que_se_repite 2
nmicroorganismo: L.donovani veces_que_se_repite 3
nmicroorganismo: L.dumofii veces_que_se_repite 2
nmicroorganismo: L.feeleii veces_que_se_repite 2
nmicroorganismo: L.fermenti veces_que_se_repite 1
nmicroorganismo: L.fermentum veces_que_se_repite 8
nmicroorganismo: L.fleischmannii veces_que_se_repite 21
nmicroorganismo: L.garviae veces_que_se_repite 1
nmicroorganismo: L.garvieae veces_que_se_repite 45
nmicroorganismo: L.grayi veces_que_se_repite 26
nmicroorganismo: L.infantum veces_que_se_repite 22
nmicroorganismo: L.innocua veces_que_se_repite 186
nmicroorganismo: L.ivanovii veces_que_se_repite 32
nmicroorganismo: L.kimchii veces_que_se_repite 3
nmicroorganismo: L.lactis veces_que_se_repite 179
nmicroorganismo: L.longbeachae veces_que_se_repite 2
nmicroorganismo: L.maculans veces_que_se_repite 13
nmicroorganismo: L.major veces_que_se_repite 18
nmicroorganismo: L.mesenteroides veces_que_se_repite 19
nmicroorganismo: L.mexicana veces_que_se_repite 4
nmicroorganismo: L.micdadei veces_que_se_repite 2
nmicroorganismo: L.moncyrogenes veces_que_se_repite 1
nmicroorganismo: L.monocytogene veces_que_se_repite 2
nmicroorganismo: L.monocytogenes veces_que_se_repite 405
nmicroorganismo: L.monocytogenes.gram-negative veces_que_se_repite 1
nmicroorganismo: L.mucor veces_que_se_repite 1
nmicroorganismo: L.murrayi veces_que_se_repite 1
nmicroorganismo: L.oakridgensis veces_que_se_repite 2
nmicroorganismo: L.paracasei veces_que_se_repite 1
nmicroorganismo: L.plantarum veces_que_se_repite 25
nmicroorganismo: L.pneumophila veces_que_se_repite 8
nmicroorganismo: L.raffinolactis veces_que_se_repite 1
nmicroorganismo: L.reuteri veces_que_se_repite 1
nmicroorganismo: L.rhamnosus veces_que_se_repite 1
nmicroorganismo: L.sakei veces_que_se_repite 45
nmicroorganismo: L.seeligeri veces_que_se_repite 8
nmicroorganismo: L.sp veces_que_se_repite 7
nmicroorganismo: L.tropica veces_que_se_repite 1
nmicroorganismo: L.viridescens veces_que_se_repite 2
nmicroorganismo: L.welshimeri veces_que_se_repite 1
nmicroorganismo: M.abscessus veces_que_se_repite 1
nmicroorganismo: M.albican veces_que_se_repite 1
nmicroorganismo: M.albicans veces_que_se_repite 1
nmicroorganismo: M.anisopliae veces_que_se_repite 4
nmicroorganismo: M.arachidicola veces_que_se_repite 11
nmicroorganismo: M.audouinii veces_que_se_repite 1
nmicroorganismo: M.avidus veces_que_se_repite 2
nmicroorganismo: M.avium veces_que_se_repite 5
nmicroorganismo: M.bovis veces_que_se_repite 12
nmicroorganismo: M.canis veces_que_se_repite 10
nmicroorganismo: M.catarrhalis veces_que_se_repite 6
nmicroorganismo: M.cells veces_que_se_repite 4
nmicroorganismo: M.circinelloides veces_que_se_repite 2
nmicroorganismo: M.citreus veces_que_se_repite 1
nmicroorganismo: M.eumusae veces_que_se_repite 3
nmicroorganismo: M.fortuitum veces_que_se_repite 1
nmicroorganismo: M.furfur veces_que_se_repite 19
nmicroorganismo: M.gallisepticum veces_que_se_repite 7
nmicroorganismo: M.grisea veces_que_se_repite 13
nmicroorganismo: M.gypseum veces_que_se_repite 1
nmicroorganismo: M.haemolytica veces_que_se_repite 17
nmicroorganismo: M.hominis veces_que_se_repite 1
nmicroorganismo: M.humenis veces_que_se_repite 1
nmicroorganismo: M.lutes veces_que_se_repite 1
nmicroorganismo: M.luteus veces_que_se_repite 1119
nmicroorganismo: M.lymphocytic veces_que_se_repite 4
nmicroorganismo: M.lysodeikticus veces_que_se_repite 55
nmicroorganismo: M.maritypicum veces_que_se_repite 13
nmicroorganismo: M.morganii veces_que_se_repite 6
nmicroorganismo: M.mycoides veces_que_se_repite 5
nmicroorganismo: M.myeloma veces_que_se_repite 4
nmicroorganismo: M.nishinomiyaensis veces_que_se_repite 2
nmicroorganismo: M.oxydans veces_que_se_repite 2
nmicroorganismo: M.phaseolina veces_que_se_repite 1
nmicroorganismo: M.phlei veces_que_se_repite 2
nmicroorganismo: M.s veces_que_se_repite 1
nmicroorganismo: M.scarlatinae veces_que_se_repite 2
nmicroorganismo: M.skin veces_que_se_repite 12
nmicroorganismo: M.smegmatis veces_que_se_repite 60
nmicroorganismo: M.spp veces_que_se_repite 1
nmicroorganismo: M.sympodialis veces_que_se_repite 2
nmicroorganismo: M.tuberculosis veces_que_se_repite 73
nmicroorganismo: M.vaccae veces_que_se_repite 6
nmicroorganismo: M.viscosa veces_que_se_repite 1
nmicroorganismo: N.asteroides veces_que_se_repite 94
nmicroorganismo: N.brasiliensis veces_que_se_repite 16
nmicroorganismo: N.catrrhalis veces_que_se_repite 1
nmicroorganismo: N.cinerea veces_que_se_repite 3
nmicroorganismo: N.crassa veces_que_se_repite 68
nmicroorganismo: N.gonorrhoeae veces_que_se_repite 41
nmicroorganismo: N.gonorrhoeoe veces_que_se_repite 3
nmicroorganismo: N.haematococca veces_que_se_repite 33
nmicroorganismo: N.iactamica veces_que_se_repite 3
nmicroorganismo: N.meningitidis veces_que_se_repite 8
nmicroorganismo: N.spp veces_que_se_repite 2
nmicroorganismo: O.carcinoma veces_que_se_repite 1
nmicroorganismo: O.cayaporum veces_que_se_repite 1
nmicroorganismo: O.epidermoid veces_que_se_repite 5
nmicroorganismo: P.acidilactici veces_que_se_repite 11
nmicroorganismo: P.acidipropionici veces_que_se_repite 4
nmicroorganismo: P.acidolacrici veces_que_se_repite 1
nmicroorganismo: P.acidovorans veces_que_se_repite 2
nmicroorganismo: P.acnes veces_que_se_repite 84
nmicroorganismo: P.aeroginosa veces_que_se_repite 2
nmicroorganismo: P.aeruginosa veces_que_se_repite 4966
nmicroorganismo: P.aeruginsa veces_que_se_repite 3
nmicroorganismo: P.alginovora veces_que_se_repite 2
nmicroorganismo: P.anaerobius veces_que_se_repite 4
nmicroorganismo: P.apacia veces_que_se_repite 1
nmicroorganismo: P.aphanidermatum veces_que_se_repite 2
nmicroorganismo: P.asaccharolyticus veces_que_se_repite 4
nmicroorganismo: P.azadirachtae veces_que_se_repite 1
nmicroorganismo: P.betae veces_que_se_repite 7
nmicroorganismo: P.capsici veces_que_se_repite 2
nmicroorganismo: P.carotovorum veces_que_se_repite 70
nmicroorganismo: P.cepacia veces_que_se_repite 1
nmicroorganismo: P.chrysogenum veces_que_se_repite 1
nmicroorganismo: P.cichorii veces_que_se_repite 1
nmicroorganismo: P.citreus veces_que_se_repite 6
nmicroorganismo: P.coronata veces_que_se_repite 2
nmicroorganismo: P.corrugata veces_que_se_repite 70
nmicroorganismo: P.crustosum veces_que_se_repite 10
nmicroorganismo: P.cryptogea veces_que_se_repite 7
nmicroorganismo: P.cucumerina veces_que_se_repite 2
nmicroorganismo: P.curious veces_que_se_repite 1
nmicroorganismo: P.dameselae veces_que_se_repite 16
nmicroorganismo: P.damsela veces_que_se_repite 1
nmicroorganismo: P.damselae veces_que_se_repite 6
nmicroorganismo: P.debaryanum veces_que_se_repite 3
nmicroorganismo: P.denitrificans veces_que_se_repite 3
nmicroorganismo: P.dextrinicus veces_que_se_repite 9
nmicroorganismo: P.digitatum veces_que_se_repite 27
nmicroorganismo: P.diospyri veces_que_se_repite 2
nmicroorganismo: P.etchellsii veces_que_se_repite 4
nmicroorganismo: P.exigua veces_que_se_repite 3
nmicroorganismo: P.expansum veces_que_se_repite 36
nmicroorganismo: P.faecalis veces_que_se_repite 84
nmicroorganismo: P.falciparum veces_que_se_repite 18
nmicroorganismo: P.flourescences veces_que_se_repite 1
nmicroorganismo: P.fluorences veces_que_se_repite 2
nmicroorganismo: P.fluorescens veces_que_se_repite 95
nmicroorganismo: P.fluorescent veces_que_se_repite 4
nmicroorganismo: P.freudenreichii veces_que_se_repite 12
nmicroorganismo: P.gingivalis veces_que_se_repite 24
nmicroorganismo: P.glumae veces_que_se_repite 1
nmicroorganismo: P.graminicola veces_que_se_repite 1
nmicroorganismo: P.granivorans veces_que_se_repite 1
nmicroorganismo: P.grisea veces_que_se_repite 3
nmicroorganismo: P.haemolytica veces_que_se_repite 12
nmicroorganismo: P.heliothis veces_que_se_repite 1
nmicroorganismo: P.immobilis veces_que_se_repite 1
nmicroorganismo: P.immobilisc veces_que_se_repite 2
nmicroorganismo: P.infestans veces_que_se_repite 6
nmicroorganismo: P.italicum veces_que_se_repite 14
nmicroorganismo: P.jensenii veces_que_se_repite 2
nmicroorganismo: P.lachrymans veces_que_se_repite 1
nmicroorganismo: P.larvae veces_que_se_repite 2
nmicroorganismo: P.lilacinum veces_que_se_repite 1
nmicroorganismo: P.litchii veces_que_se_repite 4
nmicroorganismo: P.luteola veces_que_se_repite 1
nmicroorganismo: P.macerans veces_que_se_repite 2
nmicroorganismo: P.maculicola veces_que_se_repite 2
nmicroorganismo: P.maltophilia veces_que_se_repite 17
nmicroorganismo: P.melaninogenica veces_que_se_repite 4
nmicroorganismo: P.micros veces_que_se_repite 2
nmicroorganismo: P.mirabilis veces_que_se_repite 203
nmicroorganismo: P.multocida veces_que_se_repite 96
nmicroorganismo: P.nicotianae veces_que_se_repite 4
nmicroorganismo: P.nigrella veces_que_se_repite 1
nmicroorganismo: P.oryzae veces_que_se_repite 5
nmicroorganismo: P.parasitica veces_que_se_repite 6
